mep,4995,5004,5276,4096,3939,3708,3082,2636,2340,2189,220
96767,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96768,-1,1,1,1,1,1,1,1,1,1,1
96769,-1,1,1,1,1,1,1,1,1,1,-1
96770,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96771,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96772,1,-1,-1,-1,-1,1,1,-1,-1,0,-1
96773,1,-1,,-1,-1,1,1,-1,-1,0,1
96774,1,-1,-1,-1,-1,1,1,0,0,0,1
96775,1,-1,-1,-1,-1,1,1,0,-1,1,1
96776,0,0,-1,-1,0,1,1,-1,-1,0,1
96777,1,-1,0,-1,-1,1,1,0,-1,0,1
96778,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96779,0,-1,-1,0,-1,1,1,-1,0,0,1
96780,1,1,-1,-1,0,1,1,-1,0,-1,0
96781,1,-1,-1,-1,0,0,1,-1,-1,-1,1
96782,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96783,-1,1,1,-1,1,1,1,0,1,0,1
96784,-1,1,-1,-1,1,1,1,-1,1,1,1
96785,1,-1,,-1,-1,1,0,-1,-1,-1,1
96786,1,-1,-1,0,-1,1,0,-1,-1,-1,-1
96787,1,-1,-1,-1,-1,1,1,-1,-1,0,1
96788,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96789,-1,1,-1,-1,1,1,1,-1,1,1,1
96790,1,-1,-1,-1,-1,1,1,0,-1,-1,-1
96791,1,-1,-1,-1,0,1,1,-1,-1,-1,1
96792,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96793,1,-1,-1,-1,0,1,0,-1,-1,0,-1
96794,1,-1,-1,-1,-1,1,1,-1,-1,-1,0
96795,0,0,-1,-1,0,-1,0,0,0,0,0
96796,1,-1,-1,-1,-1,1,1,-1,-1,0,-1
96798,1,-1,0,-1,0,-1,-1,0,-1,0,-1
96799,1,-1,-1,-1,-1,1,1,-1,-1,0,0
96800,1,-1,-1,-1,0,1,1,-1,-1,-1,0
96801,1,-1,-1,-1,-1,1,1,0,-1,0,-1
96802,1,-1,0,-1,-1,-1,0,-1,-1,-1,-1
96803,1,-1,-1,-1,-1,-1,0,-1,-1,0,-1
96805,0,0,-1,-1,0,0,-1,0,0,0,-1
96806,1,-1,1,-1,-1,1,1,-1,-1,0,1
96807,-1,1,0,1,1,1,1,0,1,0,1
96808,1,-1,1,0,-1,1,0,-1,-1,0,1
96809,-1,1,1,0,1,0,1,1,-1,1,1
96810,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96811,1,-1,1,-1,1,1,1,-1,-1,0,1
96812,-1,1,1,1,1,1,1,0,0,1,1
96813,1,-1,0,-1,-1,1,1,-1,-1,1,1
96814,0,0,-1,1,-1,1,1,-1,-1,1,0
96815,1,1,1,1,1,1,1,1,1,1,1
96816,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96817,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96818,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96819,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96820,-1,1,1,1,1,1,1,1,1,1,0
96821,-1,1,1,1,1,1,1,1,1,0,1
96823,1,-1,1,-1,0,0,1,-1,-1,1,1
96824,1,-1,-1,-1,0,0,1,-1,0,1,1
96825,1,1,1,1,-1,1,1,-1,1,0,0
96826,1,-1,1,0,-1,1,1,0,-1,1,-1
96827,1,-1,-1,-1,-1,1,1,-1,-1,0,1
96829,0,0,1,-1,1,0,1,-1,-1,0,-1
96830,,,,,,,,,,,-1
96831,-1,1,1,1,1,1,1,1,1,1,1
96832,-1,1,1,1,0,1,1,1,1,1,1
96833,-1,1,1,1,0,1,1,0,1,1,1
96834,,,,,,,1,-1,-1,1,1
96835,1,-1,-1,-1,0,0,0,-1,-1,1,0
96836,-1,1,1,1,1,1,1,1,1,1,1
96837,-1,1,1,1,1,1,1,1,1,1,1
96838,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96839,-1,1,1,1,0,0,1,1,1,1,1
96840,0,0,1,1,1,1,1,1,1,1,1
96842,-1,1,1,1,1,1,1,1,1,1,0
96843,1,-1,-1,0,-1,1,1,-1,-1,1,1
96844,-1,1,1,1,1,1,1,1,1,1,1
96845,1,-1,1,1,0,0,1,1,1,0,0
96846,,,,,,,0,0,-1,0,0
96847,-1,1,1,1,1,1,1,0,1,1,1
96848,1,-1,-1,-1,-1,0,1,-1,-1,1,0
96849,1,-1,1,-1,-1,1,1,0,-1,1,1
96850,,,,,,,,-1,-1,1,0
96851,-1,1,0,0,0,0,1,1,1,0,-1
96852,-1,1,1,1,0,1,1,1,1,1,-1
96854,-1,1,1,1,0,1,1,1,1,1,-1
96855,0,0,0,-1,-1,0,1,0,1,0,0
96856,-1,1,1,1,1,1,1,1,1,1,1
96857,-1,0,0,1,0,0,1,1,1,1,0
96858,-1,0,0,1,0,1,1,1,1,1,1
96859,-1,1,1,-1,1,1,1,1,1,1,1
96860,-1,-1,1,1,1,1,1,0,0,1,1
96861,1,-1,-1,-1,0,0,1,-1,-1,0,1
96862,1,-1,-1,0,-1,1,1,-1,-1,1,1
96863,,,,,,,1,0,-1,0,1
96864,-1,1,1,1,0,0,1,1,0,1,1
96865,,,,,0,1,1,1,1,1,1
96866,-1,1,1,1,0,1,1,1,0,1,1
96867,1,-1,1,1,-1,1,1,-1,-1,0,1
96868,0,0,0,1,0,1,1,1,1,1,1
96870,1,1,-1,0,-1,1,1,0,1,1,1
96871,1,1,1,0,0,1,1,-1,-1,1,0
96872,-1,1,-1,0,0,1,1,-1,0,1,0
96873,1,1,-1,-1,-1,1,1,0,-1,0,0
96874,1,1,-1,-1,0,1,0,-1,-1,1,0
96875,1,1,-1,-1,-1,1,1,-1,-1,0,0
96876,1,-1,0,-1,-1,1,1,-1,-1,-1,0
96877,,,,,,,,,,,-1
96878,0,0,0,-1,0,1,1,0,-1,0,1
96879,,,,,,,,,,,1
96880,-1,1,1,1,0,1,0,1,0,0,1
96881,,,,,,,,,1,0,-1
96882,1,-1,1,1,-1,1,1,-1,-1,1,1
96883,-1,1,1,1,0,0,1,1,1,1,1
96884,1,-1,-1,-1,-1,1,0,0,-1,1,1
96885,1,-1,1,-1,-1,1,1,0,0,1,1
96886,,,,,,,0,1,1,1,1
96887,-1,1,1,1,1,0,1,1,1,1,1
96888,-1,1,1,1,1,1,1,1,1,1,1
96889,1,-1,-1,-1,-1,1,0,-1,-1,1,1
96890,-1,1,1,1,1,1,1,1,1,1,1
96891,-1,1,1,1,0,1,0,1,1,1,1
96892,-1,1,1,1,0,1,1,1,1,1,1
96893,,,,,,,,,,,-1
96896,1,-1,1,-1,0,1,1,-1,-1,1,1
96897,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
96898,0,0,-1,-1,0,1,1,-1,-1,1,1
96899,1,-1,1,1,-1,1,1,-1,-1,1,1
96900,1,-1,-1,-1,0,1,1,-1,-1,1,1
96901,1,-1,-1,-1,-1,1,1,-1,0,1,1
96902,1,-1,-1,0,-1,1,1,-1,-1,1,1
96903,0,0,-1,1,-1,0,0,-1,-1,1,1
96904,,,,,,,0,-1,0,0,-1
96905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96906,,,,,,,,1,1,1,1
96907,-1,1,-1,1,0,1,1,1,1,0,1
96908,1,-1,1,-1,-1,1,1,-1,0,1,0
96909,,,,,,,,,1,0,0
96910,0,0,1,1,1,1,1,1,1,1,1
96911,-1,1,1,1,1,1,1,1,1,1,1
96912,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1
96914,1,-1,1,1,1,1,1,-1,-1,1,1
96915,-1,1,1,1,1,1,1,1,1,-1,1
96916,-1,1,0,0,0,0,1,0,1,1,1
96917,-1,1,1,1,1,1,1,1,0,1,0
96918,-1,1,1,1,-1,1,1,1,0,1,1
96919,1,1,-1,-1,0,1,1,-1,-1,0,1
96920,1,-1,-1,-1,-1,1,1,-1,-1,-1,1
96922,1,0,-1,0,-1,1,1,-1,1,1,1
96925,-1,1,0,1,0,1,1,1,1,1,1
96930,0,0,1,1,1,1,1,1,1,1,1
96931,1,-1,1,-1,-1,1,1,-1,-1,1,1
96932,-1,1,1,1,1,1,1,1,0,1,1
96933,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96934,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96936,1,-1,1,-1,-1,1,1,-1,0,0,1
96937,1,1,0,-1,0,0,0,-1,1,0,0
96940,0,1,1,1,1,1,1,-1,1,1,1
96944,1,-1,0,-1,0,1,1,-1,-1,-1,1
96945,0,1,1,1,1,1,1,-1,1,1,1
96946,0,0,-1,-1,-1,-1,-1,0,,,-1
96947,1,-1,1,0,-1,1,1,,,,
96948,-1,1,1,1,1,1,1,1,1,1,1
96949,1,1,-1,-1,1,1,1,0,-1,-1,1
96950,-1,1,1,1,1,1,1,1,1,1,1
96951,1,-1,-1,0,-1,-1,0,0,-1,-1,-1
96952,-1,1,1,1,1,1,1,0,1,1,1
96953,,,,,,,,1,1,1,1
96954,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
96955,-1,1,1,1,1,1,1,0,1,1,1
96956,1,1,-1,-1,-1,1,1,-1,-1,-1,1
96957,1,-1,-1,-1,0,1,1,-1,-1,0,1
96958,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
96959,-1,1,1,0,0,1,1,0,0,1,1
96960,1,0,0,-1,-1,-1,0,-1,-1,-1,-1
96973,1,-1,-1,1,-1,1,1,0,-1,0,0
96974,1,-1,-1,-1,-1,1,1,-1,-1,1,1
96975,-1,1,1,1,1,1,1,1,1,1,0
96976,-1,1,1,0,1,1,1,1,1,1,1
96977,1,-1,1,1,-1,1,0,0,-1,0,1
96978,1,-1,1,1,-1,1,0,-1,0,1,1
96979,0,0,0,0,1,0,0,1,1,0,1
96981,1,1,-1,1,-1,-1,-1,-1,-1,1,-1
96983,,,,,,,,,,,1
96986,-1,1,1,1,1,1,1,1,1,1,1
96987,-1,1,1,1,1,1,0,1,0,1,1
96988,-1,1,1,1,1,1,1,-1,0,1,1
96989,-1,1,1,1,1,1,1,1,1,0,1
96990,-1,1,-1,1,1,1,1,0,1,1,1
96991,-1,1,-1,1,1,1,1,1,1,1,1
96992,1,0,-1,-1,-1,-1,0,0,-1,1,1
96993,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1
96994,1,0,-1,-1,-1,-1,0,-1,-1,-1,0
96996,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1
96997,1,-1,-1,-1,0,1,0,-1,0,1,1
96998,-1,1,1,1,1,1,1,-1,1,1,1
96999,-1,1,1,0,1,1,1,1,1,0,1
97002,,,,,,,,,,,1
97004,1,1,1,0,0,1,1,-1,1,0,1
97006,,,,,,,,,,,
97007,0,0,1,1,1,1,1,1,1,1,0
97008,-1,0,1,1,1,1,1,1,1,1,1
97009,-1,1,1,1,1,1,1,1,1,1,1
97010,,,,,,,,,,,
97011,1,0,-1,-1,0,1,1,-1,-1,0,0
97014,-1,1,1,1,1,1,1,-1,1,1,1
97016,-1,1,1,1,1,1,1,1,1,1,0
97017,-1,1,1,1,1,1,1,1,1,1,1
97018,1,0,-1,0,1,1,1,-1,1,1,1
97019,1,1,1,1,0,1,1,-1,1,1,1
97020,1,1,1,0,1,1,1,1,1,1,1
97022,-1,1,1,1,1,1,1,-1,1,1,1
97024,,,,,,,,,,,1
97025,-1,1,1,1,1,1,1,1,1,1,1
97026,0,0,1,0,0,1,1,0,1,1,0
97050,-1,1,1,-1,1,1,1,1,0,1,1
97058,-1,1,1,1,0,1,1,-1,1,1,1
97076,0,1,1,1,0,1,1,0,0,0,1
97078,,,,,,,,,,,1
97086,-1,1,0,1,0,0,1,0,0,1,0
97125,-1,1,1,1,1,1,1,0,1,1,1
97129,,,,,,,,,,,1
97130,-1,1,1,1,1,1,0,1,1,1,1
97131,1,1,1,1,1,1,1,0,1,1,1
97133,0,0,1,-1,0,1,1,-1,-1,-1,-1
97136,-1,1,1,1,0,1,1,1,1,1,1
97137,-1,1,1,1,0,0,1,-1,1,0,0
97156,0,0,0,1,0,1,1,1,1,1,1
97170,-1,-1,1,1,1,1,1,1,1,1,0
97193,1,-1,-1,-1,-1,1,0,0,0,0,1
97195,,,,,,,,,,,0
97196,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
97197,1,-1,-1,-1,-1,1,1,0,0,0,1
97198,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1
97199,1,-1,0,-1,-1,1,1,0,-1,1,1
97203,1,1,1,1,0,1,0,-1,1,1,1
97228,-1,1,1,1,0,1,1,1,1,1,1
97229,1,0,1,1,1,1,1,-1,1,1,1
97230,-1,1,1,1,0,1,1,0,1,1,1
97280,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1
97293,1,-1,1,1,-1,1,1,-1,-1,1,0
97294,,,,,,,,,,,1
97296,1,-1,-1,-1,-1,1,0,-1,-1,1,1
97308,0,0,1,-1,1,1,1,-1,1,1,1
97344,-1,1,1,1,1,1,0,1,1,1,
97968,1,-1,0,-1,-1,1,1,-1,-1,1,1
99325,-1,1,1,1,1,1,1,1,1,1,1
99416,1,-1,-1,-1,-1,1,1,-1,0,1,1
99419,-1,1,-1,0,0,0,-1,0,1,0,-1
101580,1,-1,-1,-1,-1,1,1,-1,-1,0,
101954,1,-1,-1,-1,-1,1,1,-1,-1,-1,
102886,1,-1,-1,-1,-1,1,1,-1,0,1,
102887,-1,1,0,-1,0,0,0,0,1,1,
102931,-1,1,0,1,1,1,1,1,1,1,
103132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
103246,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
103488,-1,1,1,1,0,0,1,1,0,1,
105192,-1,1,1,1,1,1,1,1,1,1,
105624,0,0,-1,-1,-1,1,1,-1,-1,1,
105849,1,-1,-1,-1,0,1,1,0,-1,0,
107041,1,-1,1,1,-1,1,1,-1,-1,1,
107385,1,1,-1,-1,-1,0,1,-1,-1,1,
107386,-1,1,1,1,1,1,1,0,1,1,
107973,-1,1,1,1,1,0,0,0,0,1,
107977,0,0,0,1,1,1,1,1,1,1,
108080,1,-1,-1,-1,-1,1,1,-1,-1,1,
108329,1,1,1,1,1,1,1,0,1,1,
108570,0,0,1,0,1,1,0,1,,,
109337,1,1,1,1,-1,1,1,-1,1,1,
109649,-1,1,1,1,1,1,0,1,1,0,
110365,-1,1,1,1,1,1,1,-1,1,,
110984,-1,1,0,1,0,0,1,1,,,
110987,1,-1,-1,0,0,1,1,0,,,
111011,1,-1,-1,-1,-1,1,1,-1,,,
111014,-1,1,1,1,1,1,1,-1,,,
111017,-1,1,0,1,1,1,1,1,,,
111018,0,0,-1,-1,-1,1,0,-1,,,
111019,1,-1,0,0,0,1,0,-1,,,
111024,0,0,1,1,1,1,1,1,,,
111026,1,-1,-1,-1,1,1,0,-1,,,
111027,1,-1,-1,-1,-1,1,1,-1,,,
111033,1,-1,0,-1,-1,1,1,-1,,,
111068,1,-1,-1,-1,-1,1,1,0,,,
111126,1,-1,-1,-1,-1,1,1,-1,,,
111496,1,-1,1,-1,-1,1,1,-1,,,
111589,-1,1,0,1,0,1,0,1,,,
111823,-1,1,1,1,1,1,1,1,,,
112014,1,1,1,0,1,0,0,-1,,,
112071,-1,1,1,1,1,1,1,1,,,
112611,1,-1,-1,0,-1,1,1,-1,,,
112620,-1,1,1,1,0,1,1,0,,,
112788,1,-1,-1,-1,0,1,1,,,,
113487,-1,1,1,1,1,1,1,,,,
113597,-1,1,1,1,1,1,1,,,,
113883,1,-1,1,-1,0,1,1,,,,
113890,-1,1,1,1,0,1,0,,,,
113891,0,0,1,1,1,1,1,,,,
113892,-1,1,1,1,1,1,1,,,,
113959,-1,1,1,1,1,1,1,,,,
114268,1,1,1,1,1,1,1,,,,
114279,-1,1,1,1,1,1,1,,,,
114840,-1,1,1,1,1,1,1,,,,
114873,-1,1,-1,0,1,1,1,,,,
115868,1,-1,-1,-1,0,0,,,,,
116663,1,-1,-1,-1,-1,1,,,,,
116816,1,-1,-1,-1,0,0,,,,,
116823,0,0,0,1,1,1,,,,,
117119,1,1,0,1,1,1,,,,,
117477,-1,1,1,1,0,1,,,,,
118144,1,-1,-1,-1,0,1,,,,,
118708,1,-1,-1,-1,,,,,,,
118709,1,-1,-1,-1,,,,,,,
118710,-1,1,1,1,,,,,,,
118858,0,0,1,1,,,,,,,
118859,1,-1,-1,-1,,,,,,,
118860,-1,1,1,1,,,,,,,
118999,-1,1,1,1,,,,,,,
119875,1,1,1,,,,,,,,
120478,-1,1,1,,,,,,,,
